,customer_id,first_name,last_name,email,phone,address,registration_date,loyalty_status,Tier,order_id,order_date,order_amount,order_status,product_category
1422,722,Jimmy,Hernandez,jimmyhernandez@gmail.com,+1 (687)-899-9304,"788 Pamela Spurs, West Nicholasburgh, AR 21022",2024-01-11,Gold,1,2fd21a93-92f0-4bf9-a9e5-9bb533635ff9,2023-10-05,687.62,Cancelled,Clothing
1423,722,Jimmy,Hernandez,jimmyhernandez@gmail.com,+1 (687)-899-9304,"788 Pamela Spurs, West Nicholasburgh, AR 21022",2024-01-11,Gold,1,93b90c9a-bb93-48d2-87ad-d122b195c616,2024-05-01,205.73,Cancelled,Electronics
1424,723,John,Chavez,geraldbullock@example.net,+1 (781)-743-8038,"196 Scott Springs Apt. 577, Reynoldsside, AK 54520",2023-09-05,Gold,1,1cc1f254-24cd-402b-8411-db8fa7b930da,2024-08-26,444.9,Cancelled,Home & Garden
1425,723,John,Chavez,geraldbullock@example.net,+1 (781)-743-8038,"196 Scott Springs Apt. 577, Reynoldsside, AK 54520",2023-09-05,Gold,1,d6dab115-70c6-4dde-a99d-93ca2735585e,2023-10-29,469.81,Cancelled,Electronics
1426,724,Briana,Williams,johnsmith@example.net,+1 (555)-896-4265,"0317 Brian Keys, Hernandezmouth, CO 92890",2024-07-18,Gold,1,659796cf-e946-429d-92b5-9ac1432b909b,2024-12-30,719.95,Cancelled,Books
1427,726,Helen,Finley,helenfinley@gmail.com,+1 (749)-102-6120,"129 Barnes Lane, Ramirezton, GA 08400",2024-07-19,Gold,1,b5fbcd5f-5a60-4593-b669-9dba202e5ea1,2024-06-23,537.95,Pending,Clothing
1428,726,Helen,Finley,helenfinley@gmail.com,+1 (749)-102-6120,"129 Barnes Lane, Ramirezton, GA 08400",2024-07-19,Gold,1,21222900-50b5-46fd-8a9b-535f1816f335,2024-12-26,643.36,Completed,Books
1429,726,Helen,Finley,helenfinley@gmail.com,+1 (749)-102-6120,"129 Barnes Lane, Ramirezton, GA 08400",2024-07-19,Gold,1,e030862e-e491-43b8-9505-ebcb3832314f,2024-02-10,982.41,Cancelled,Clothing
1430,728,Jasmine,Bryant,robertallen@example.net,+1 (279)-464-1357,"03826 Jeffrey Run, New Sean, PW 26879",2023-08-24,Gold,1,94417195-4091-481e-ae60-8955886abdc1,2024-07-25,302.07,Pending,Home & Garden
1431,728,Jasmine,Bryant,robertallen@example.net,+1 (279)-464-1357,"03826 Jeffrey Run, New Sean, PW 26879",2023-08-24,Gold,1,f6e3d3a5-5408-46c5-8537-1be998b875ed,2024-04-15,279.94,Pending,Toys
1432,729,Jessica,Wiley,sharon92@example.org,+1 (702)-224-5359,"77702 Allen Motorway Suite 904, Alexanderside, MI 94788",2023-06-21,Silver,2,14d75c17-f7bb-467a-a8f7-60bd12afd626,2023-08-19,630.91,Completed,Electronics
1433,729,Jessica,Wiley,sharon92@example.org,+1 (702)-224-5359,"77702 Allen Motorway Suite 904, Alexanderside, MI 94788",2023-06-21,Silver,2,040f4d38-64fa-4dcb-831f-22d34ea14ece,2023-07-01,372.46,Pending,Clothing
1434,729,Jessica,Wiley,sharon92@example.org,+1 (702)-224-5359,"77702 Allen Motorway Suite 904, Alexanderside, MI 94788",2023-06-21,Silver,2,b546575d-eea7-4467-bcd2-c1191f2cd276,2024-09-02,538.06,Cancelled,Clothing
1435,730,Crystal,Walsh,kelly00@example.org,+1 (912)-768-6609,"0752 Perez Rapids Suite 283, New Davidmouth, DC 50659",2023-11-19,Gold,1,c73450e2-8b85-48fd-9629-cb092357482e,2024-04-10,346.65,Pending,Books
1436,730,Crystal,Walsh,kelly00@example.org,+1 (912)-768-6609,"0752 Perez Rapids Suite 283, New Davidmouth, DC 50659",2023-11-19,Gold,1,aed107b6-83c3-4b22-91d3-a7967e717088,2024-03-23,270.64,Completed,Electronics
1437,731,Sarah,Cuevas,christopher86@example.com,+1 (853)-558-3740,"689 Lynn Underpass, Jeffreyview, KY 77670",2024-05-28,Gold,1,743ea57a-8abc-4690-a5f9-913c6f64e396,2023-05-14,230.97,Completed,Clothing
1438,731,Sarah,Cuevas,christopher86@example.com,+1 (853)-558-3740,"689 Lynn Underpass, Jeffreyview, KY 77670",2024-05-28,Gold,1,71b31839-7847-4bb4-981e-cb5debf5152a,2023-05-14,811.22,Cancelled,Home & Garden
1439,732,Lauren,Compton,aaron34@example.net,+1 (956)-353-1240,"677 Ellis Square Apt. 602, South Alexamouth, WY 54965",2023-08-20,Bronze,3,de5d71fc-8793-4b23-a921-44bea455c95a,2024-10-12,198.67,Cancelled,Books
1440,732,Lauren,Compton,aaron34@example.net,+1 (956)-353-1240,"677 Ellis Square Apt. 602, South Alexamouth, WY 54965",2023-08-20,Bronze,3,bcd60079-78aa-4161-a93c-19060a245fba,2024-04-02,858.43,Pending,Home & Garden
1441,732,Lauren,Compton,aaron34@example.net,+1 (956)-353-1240,"677 Ellis Square Apt. 602, South Alexamouth, WY 54965",2023-08-20,Bronze,3,2fc74ff2-ab6a-4d7d-9300-b48626bbdccb,2024-09-01,313.59,Pending,Books
1442,732,Lauren,Compton,aaron34@example.net,+1 (956)-353-1240,"677 Ellis Square Apt. 602, South Alexamouth, WY 54965",2023-08-20,Bronze,3,b482e372-612b-4b37-93b8-d1989419f359,2024-08-05,893.02,Cancelled,Clothing
1443,732,Lauren,Compton,aaron34@example.net,+1 (956)-353-1240,"677 Ellis Square Apt. 602, South Alexamouth, WY 54965",2023-08-20,Bronze,3,9b1a8986-f860-485c-9ce2-c5ca7f9701ad,2024-10-01,648.21,Cancelled,Toys
1444,732,Lauren,Compton,aaron34@example.net,+1 (956)-353-1240,"677 Ellis Square Apt. 602, South Alexamouth, WY 54965",2023-08-20,Bronze,3,6d797a90-8cce-4df1-a16c-a18cceca7321,2024-01-18,706.51,Pending,Electronics
1445,734,Jeffrey,Gomez,michaeldouglas@example.net,+1 (945)-254-3648,"4276 Tucker Junctions, Codyburgh, MN 39718",2024-04-22,Silver,2,e42ba2b0-cee2-4725-a83c-22b48a9c4343,2023-07-28,729.83,Pending,Books
1446,734,Jeffrey,Gomez,michaeldouglas@example.net,+1 (945)-254-3648,"4276 Tucker Junctions, Codyburgh, MN 39718",2024-04-22,Silver,2,8166bb6c-a01c-4e10-8007-0ee8e3b908a6,2024-10-07,390.13,Cancelled,Books
1447,735,John,Gutierrez,youngsarah@example.org,+1 (521)-119-4138,"85232 Rebecca Lodge, North Cindy, SD 58039",2024-01-29,Silver,2,4d9a9490-ddaa-49f8-85e6-bbb7b0fcafa8,2024-04-09,134.83,Cancelled,Toys
1448,735,John,Gutierrez,youngsarah@example.org,+1 (521)-119-4138,"85232 Rebecca Lodge, North Cindy, SD 58039",2024-01-29,Silver,2,676d95de-180f-4bef-8f5a-5640771ac3cc,2024-12-03,133.94,Completed,Clothing
1449,735,John,Gutierrez,youngsarah@example.org,+1 (521)-119-4138,"85232 Rebecca Lodge, North Cindy, SD 58039",2024-01-29,Silver,2,b033b5e7-cd65-4abc-a675-977bbea3e6f1,2024-09-27,324.7,Pending,Electronics
1450,735,John,Gutierrez,youngsarah@example.org,+1 (521)-119-4138,"85232 Rebecca Lodge, North Cindy, SD 58039",2024-01-29,Silver,2,baaac042-b0f1-4741-aa1a-4e08e1c15f89,2023-09-25,520.81,Completed,Clothing
1451,736,Shannon,Richardson,thomas19@example.net,+1 (327)-739-2481,"1484 Daniel Highway, West Brian, AK 17966",2023-09-15,Bronze,3,a7c8417d-4aa9-4136-ba31-aa024e1128a3,2023-03-27,985.5,Cancelled,Books
1452,736,Shannon,Richardson,thomas19@example.net,+1 (327)-739-2481,"1484 Daniel Highway, West Brian, AK 17966",2023-09-15,Bronze,3,e445ef42-1772-422c-bcd3-c5dd856f690c,2024-11-04,629.32,Cancelled,Clothing
1453,736,Shannon,Richardson,thomas19@example.net,+1 (327)-739-2481,"1484 Daniel Highway, West Brian, AK 17966",2023-09-15,Bronze,3,8b0e04b2-f47b-4abb-817c-c3ea7978133b,2024-06-10,311.02,Completed,Toys
1454,737,Terry,Obrien,steven15@example.net,+1 (490)-863-8917,"068 Frank Ports, East Josephfurt, VT 99827",2024-11-03,Gold,1,d91b7167-428d-4f52-8f10-b61965eafcf0,2024-03-17,857.29,Completed,Toys
1455,738,Christopher,Brown,dstewart@example.com,+1 (258)-212-7050,"13285 Jasmine Mountain Suite 672, South Dennis, NC 68517",2025-04-30,Gold,1,f955c9f8-a827-415f-bf3a-e975ee32e1ef,2023-04-24,372.15,Pending,Clothing
1456,738,Christopher,Brown,dstewart@example.com,+1 (258)-212-7050,"13285 Jasmine Mountain Suite 672, South Dennis, NC 68517",2025-04-30,Gold,1,daaa0231-3364-41db-b55f-6ce83e6d73cc,2024-11-22,668.48,Cancelled,Clothing
1457,740,Jennifer,Foley,leecarla@example.com,+1 (236)-689-1886,"781 Adams Crossroad, New Margaretton, SC 12181",2024-11-18,Bronze,3,24f34fe4-8455-4f89-bd8b-a791d040127d,2023-12-17,758.12,Completed,Home & Garden
1458,742,Matthew,Mcclain,osmith@example.com,+1 (286)-400-9412,"36649 Garrett Mission, South Sheryltown, AZ 55126",2023-07-09,Gold,1,921acecb-1a41-40a1-a4e2-46dd47574bc5,2023-05-11,399.41,Completed,Toys
1459,742,Matthew,Mcclain,osmith@example.com,+1 (286)-400-9412,"36649 Garrett Mission, South Sheryltown, AZ 55126",2023-07-09,Gold,1,dc87553b-323a-4587-9dc4-cd28f0fd8d92,2024-08-29,551.47,Cancelled,Electronics
1460,742,Matthew,Mcclain,osmith@example.com,+1 (286)-400-9412,"36649 Garrett Mission, South Sheryltown, AZ 55126",2023-07-09,Gold,1,82332506-a94f-472a-acdc-eb45b3743a83,2023-09-02,986.51,Cancelled,Toys
1461,743,Eric,Martin,pdudley@example.org,+1 (114)-917-1831,"303 Cooley Cliff, Serranoburgh, KY 81311",2024-06-09,Silver,2,ce56f8b5-f7e0-48c6-996c-b5d598598380,2023-01-25,284.07,Pending,Toys
1462,743,Eric,Martin,pdudley@example.org,+1 (114)-917-1831,"303 Cooley Cliff, Serranoburgh, KY 81311",2024-06-09,Silver,2,e17e6ec4-db68-4280-8513-ee93b79da0ce,2023-08-13,195.42,Cancelled,Toys
1463,744,Aaron,Collins,tcox@example.net,+1 (959)-428-2439,"48864 Moody Ville Apt. 296, South Jennifer, ID 51329",2024-04-17,Bronze,3,1bcb3a92-ae74-40ae-9729-044b482bc39a,2024-05-22,255.25,Completed,Clothing
1464,744,Aaron,Collins,tcox@example.net,+1 (959)-428-2439,"48864 Moody Ville Apt. 296, South Jennifer, ID 51329",2024-04-17,Bronze,3,eaa9f1d8-9386-402a-b40e-6426b3c41e6b,2023-02-23,172.33,Cancelled,Clothing
1465,746,Heather,Martin,mcdowellkatie@example.net,+1 (573)-122-1732,"651 Flores Street, Port Micheleshire, MS 00622",2024-03-26,Silver,2,9c9e0c70-f796-450b-b51d-42b40e15430a,2024-03-25,437.89,Cancelled,Home & Garden
1466,746,Heather,Martin,mcdowellkatie@example.net,+1 (573)-122-1732,"651 Flores Street, Port Micheleshire, MS 00622",2024-03-26,Silver,2,af328e0f-e903-441d-b0e8-451e7f839164,2024-12-01,409.74,Cancelled,Home & Garden
1467,747,Karen,Anderson,angelica18@example.com,+1 (642)-906-2617,"425 Julie Lodge, Rileyhaven, SD 23530",2024-03-30,Gold,1,45fe2f77-7ec0-4549-919a-cd206b028609,2023-04-27,710.44,Completed,Electronics
1468,747,Karen,Anderson,angelica18@example.com,+1 (642)-906-2617,"425 Julie Lodge, Rileyhaven, SD 23530",2024-03-30,Gold,1,16210b47-2358-4c99-ba69-a3e6ac0d66da,2023-03-01,811.85,Cancelled,Books
1469,748,Derrick,Gray,derrickgray@gmail.com,+1 (501)-585-3182,"603 Tara Meadows, Carsonview, MS 64700",2023-09-25,Gold,1,3fc9d70b-62eb-4d43-9828-37b8765d65b9,2024-10-18,208.61,Completed,Clothing
1470,749,Daniel,Freeman,danielfreeman@gmail.com,+1 (524)-844-3141,"283 Meyers Lock Suite 379, Millerburgh, RI 88856",2025-06-05,Bronze,3,f195c329-6941-46c6-8da6-54536b0aa953,2024-07-01,363.98,Cancelled,Toys
1471,750,Heather,Sanders,lisa90@example.com,+1 (321)-404-6435,"013 Robert Point Apt. 618, Port Markborough, MS 23441",2024-07-09,Silver,2,8ba7b1aa-0216-41d5-b638-fa7c02b80e50,2023-10-21,942.71,Completed,Home & Garden
1472,750,Heather,Sanders,lisa90@example.com,+1 (321)-404-6435,"013 Robert Point Apt. 618, Port Markborough, MS 23441",2024-07-09,Silver,2,cb084338-f955-4c4a-8101-5b93082f00c5,2024-07-24,708.0,Pending,Home & Garden
1473,752,Elizabeth,Ali,jillandrade@example.net,+1 (884)-812-8070,"3239 Kristin Street Apt. 915, West Brandi, NE 74986",2023-10-04,Gold,1,0fb7a3c9-f66a-4828-a540-32c46224a3d6,2023-12-19,986.94,Completed,Home & Garden
1474,752,Elizabeth,Ali,jillandrade@example.net,+1 (884)-812-8070,"3239 Kristin Street Apt. 915, West Brandi, NE 74986",2023-10-04,Gold,1,6527780f-5be1-4500-8cbb-b51fd522ef99,2023-08-25,262.62,Cancelled,Toys
1475,752,Elizabeth,Ali,jillandrade@example.net,+1 (884)-812-8070,"3239 Kristin Street Apt. 915, West Brandi, NE 74986",2023-10-04,Gold,1,860fb700-196e-43f9-a5a0-19bab259cd21,2023-12-10,871.94,Completed,Clothing
1476,753,John,Owens,johnpennington@example.net,+1 (672)-644-1942,"38004 Carlos Circle, Susanmouth, MH 10958",2025-06-06,Bronze,3,cee8a9e6-3135-47cf-bfea-b9e233f232e5,2024-04-24,730.32,Completed,Clothing
1477,753,John,Owens,johnpennington@example.net,+1 (672)-644-1942,"38004 Carlos Circle, Susanmouth, MH 10958",2025-06-06,Bronze,3,d39226dc-0ab3-4217-a2d1-db978091f294,2023-08-24,495.49,Pending,Books
1478,753,John,Owens,johnpennington@example.net,+1 (672)-644-1942,"38004 Carlos Circle, Susanmouth, MH 10958",2025-06-06,Bronze,3,0d53325c-f136-4cbf-9bdd-dcad6e201365,2023-01-09,104.49,Cancelled,Clothing
1479,754,Cheryl,Myers,mmoses@example.org,+1 (849)-437-2459,"109 Christopher Island Suite 131, Harrisfurt, MI 92015",2024-02-09,Gold,1,b6c5d7b0-9918-46e5-b270-9ac8c57a9c95,2023-10-26,937.92,Cancelled,Home & Garden
1480,755,Robert,Castaneda,jimmynielsen@example.net,+1 (209)-396-3776,"052 Lewis Falls Apt. 206, Johnside, NV 67917",2025-01-30,Silver,2,fc3db876-1621-4c7e-98a2-09f312034b0e,2024-06-01,849.3,Pending,Toys
1481,756,Shawn,White,michelleabbott@example.com,+1 (500)-373-4154,"981 Deleon Plains Suite 928, Joshuaview, NH 75117",2023-06-18,Silver,2,3a5acc18-7b52-4723-aebc-cbfa95c9aef6,2024-03-20,760.69,Pending,Home & Garden
1482,757,Kenneth,Fuentes,lware@example.net,+1 (750)-658-6600,"97445 Tammy Center Apt. 852, North Stanleyport, NH 05798",2025-01-09,Silver,2,86983e2e-2d09-4e05-8f9f-089542b5ddc4,2024-12-23,548.62,Cancelled,Books
1483,757,Kenneth,Fuentes,lware@example.net,+1 (750)-658-6600,"97445 Tammy Center Apt. 852, North Stanleyport, NH 05798",2025-01-09,Silver,2,5312f219-c395-4ba1-ae8e-54ad28689699,2023-09-10,778.61,Pending,Books
1484,757,Kenneth,Fuentes,lware@example.net,+1 (750)-658-6600,"97445 Tammy Center Apt. 852, North Stanleyport, NH 05798",2025-01-09,Silver,2,ab58110f-12c1-4cee-bc87-8b5ac7f4de7f,2024-09-07,700.1,Cancelled,Toys
1485,757,Kenneth,Fuentes,lware@example.net,+1 (750)-658-6600,"97445 Tammy Center Apt. 852, North Stanleyport, NH 05798",2025-01-09,Silver,2,ccfc7152-cc2d-4a19-8d81-ba67ae17dd51,2024-04-28,850.46,Pending,Electronics
1486,758,Tommy,Mendez,scruz@example.com,+1 (403)-567-2915,"31758 Maldonado Center Suite 832, Davishaven, CA 65924",2025-04-01,Bronze,3,08628081-a4d4-4002-b693-5fdea09cee44,2024-05-30,71.56,Pending,Clothing
1487,758,Tommy,Mendez,scruz@example.com,+1 (403)-567-2915,"31758 Maldonado Center Suite 832, Davishaven, CA 65924",2025-04-01,Bronze,3,159566ef-c676-4013-b116-3c21b35ee5d2,2024-06-13,575.98,Pending,Books
1488,758,Tommy,Mendez,scruz@example.com,+1 (403)-567-2915,"31758 Maldonado Center Suite 832, Davishaven, CA 65924",2025-04-01,Bronze,3,5bbc2e12-6119-47a9-99af-78ae8a7cf167,2024-06-15,743.82,Completed,Home & Garden
1489,759,Brian,Gomez,pittsjennifer@example.com,+1 (317)-864-3390,"72142 Miller Freeway Suite 719, Laurenside, MA 61322",2025-03-30,Gold,1,d95500d8-bcde-4e12-a2e5-bfc1e3d61c24,2023-04-20,517.9,Cancelled,Clothing
1490,759,Brian,Gomez,pittsjennifer@example.com,+1 (317)-864-3390,"72142 Miller Freeway Suite 719, Laurenside, MA 61322",2025-03-30,Gold,1,fb0026ed-2386-42db-ae65-511b1ef3daef,2023-02-01,325.03,Cancelled,Clothing
1491,759,Brian,Gomez,pittsjennifer@example.com,+1 (317)-864-3390,"72142 Miller Freeway Suite 719, Laurenside, MA 61322",2025-03-30,Gold,1,c6da25ea-3761-4398-b782-b05944a40f2f,2024-08-27,745.98,Completed,Home & Garden
1492,760,Sharon,Cole,andreadkins@example.org,+1 (708)-473-5858,"61678 Wyatt Land Suite 069, Brianside, IA 76407",2025-05-06,Gold,1,ef844215-5e33-40ba-a796-b0c6cf587925,2024-06-10,77.04,Cancelled,Electronics
1493,761,Jose,Anderson,djohnson@example.com,+1 (788)-403-8842,"9204 Decker Summit, West Joseph, HI 50513",2023-07-22,Gold,1,0184ff35-aadf-4bcb-83d0-794455d26962,2023-09-02,633.53,Completed,Electronics
1494,761,Jose,Anderson,djohnson@example.com,+1 (788)-403-8842,"9204 Decker Summit, West Joseph, HI 50513",2023-07-22,Gold,1,beae47dd-5fcd-4bee-8e56-a94e31657a6f,2024-03-18,710.43,Pending,Clothing
1495,762,Jamie,Patton,davisbradley@example.net,+1 (556)-802-5353,"39858 Alexander Meadow, Robertchester, IL 95005",2024-08-23,Silver,2,c165d766-9675-4a2a-ae46-20d2d9d5a30d,2024-10-20,83.24,Cancelled,Books
1496,763,Elizabeth,Richards,cheryl51@example.com,+1 (443)-738-1774,"53664 Robinson Greens, West Jonathanmouth, IL 23293",2023-07-02,Bronze,3,1118e6e5-a69a-460a-af71-a6428324c35d,2023-03-30,769.12,Pending,Books
1497,763,Elizabeth,Richards,cheryl51@example.com,+1 (443)-738-1774,"53664 Robinson Greens, West Jonathanmouth, IL 23293",2023-07-02,Bronze,3,62ec56db-2161-444b-a500-c4f3e4229526,2024-09-20,566.46,Pending,Books
1498,763,Elizabeth,Richards,cheryl51@example.com,+1 (443)-738-1774,"53664 Robinson Greens, West Jonathanmouth, IL 23293",2023-07-02,Bronze,3,bd4a5253-9c76-45aa-905d-4b03a290f33b,2023-07-17,303.78,Pending,Electronics
1499,763,Elizabeth,Richards,cheryl51@example.com,+1 (443)-738-1774,"53664 Robinson Greens, West Jonathanmouth, IL 23293",2023-07-02,Bronze,3,3dc92397-0d0f-4606-a3a5-a2e8a385e46e,2024-03-29,530.48,Pending,Electronics
1500,763,Elizabeth,Richards,cheryl51@example.com,+1 (443)-738-1774,"53664 Robinson Greens, West Jonathanmouth, IL 23293",2023-07-02,Bronze,3,d2ad4f14-e3ff-44ba-be57-77a6273e8fc8,2023-06-20,948.76,Pending,Toys
1501,764,Timothy,Brown,ericowens@example.org,+1 (599)-382-9088,"021 Wendy Loop, Amandafort, MA 83713",2024-04-27,Gold,1,e6f759ed-f648-4537-8a6a-358005239e3b,2023-05-05,618.29,Pending,Toys
1502,764,Timothy,Brown,ericowens@example.org,+1 (599)-382-9088,"021 Wendy Loop, Amandafort, MA 83713",2024-04-27,Gold,1,ed82969d-edf5-400c-ae65-c6d172cf1f73,2023-10-01,971.86,Cancelled,Home & Garden
1503,765,Kelly,Hunt,jonathan05@example.com,+1 (530)-226-9786,"38154 Laura Well, Parkerberg, UT 67607",2025-06-01,Silver,2,aa1bd758-cd6c-49e7-8da3-91b031c2c8be,2024-11-24,551.42,Cancelled,Clothing
1504,765,Kelly,Hunt,jonathan05@example.com,+1 (530)-226-9786,"38154 Laura Well, Parkerberg, UT 67607",2025-06-01,Silver,2,59c7b90c-4a50-4be9-a82c-beab7b54644c,2023-07-03,941.82,Pending,Home & Garden
1505,765,Kelly,Hunt,jonathan05@example.com,+1 (530)-226-9786,"38154 Laura Well, Parkerberg, UT 67607",2025-06-01,Silver,2,a1fb0bb2-4c43-4723-8ba8-ca85b34e3fa0,2024-06-23,821.89,Pending,Clothing
1506,765,Kelly,Hunt,jonathan05@example.com,+1 (530)-226-9786,"38154 Laura Well, Parkerberg, UT 67607",2025-06-01,Silver,2,169b4a24-572f-493b-baa5-fe62bce7c7de,2023-12-26,65.55,Pending,Clothing
1507,765,Kelly,Hunt,jonathan05@example.com,+1 (530)-226-9786,"38154 Laura Well, Parkerberg, UT 67607",2025-06-01,Silver,2,16b4386d-53d5-445d-ae32-40207cceba36,2023-07-29,135.78,Pending,Clothing
1508,766,Eric,Diaz,vpatel@example.com,+1 (574)-538-4563,"97895 Alexander Mall, Charlesbury, TX 62075",2025-05-06,Gold,1,0c45ce73-5aeb-4122-9be9-630e93c30875,2024-02-10,677.97,Pending,Home & Garden
1509,766,Eric,Diaz,vpatel@example.com,+1 (574)-538-4563,"97895 Alexander Mall, Charlesbury, TX 62075",2025-05-06,Gold,1,efac9c88-1cb2-4759-99f0-d13c04b61c87,2024-05-04,759.62,Cancelled,Home & Garden
1510,766,Eric,Diaz,vpatel@example.com,+1 (574)-538-4563,"97895 Alexander Mall, Charlesbury, TX 62075",2025-05-06,Gold,1,011ab5c0-c3d6-4708-817e-e81afb3464f1,2023-03-25,285.92,Pending,Home & Garden
1511,766,Eric,Diaz,vpatel@example.com,+1 (574)-538-4563,"97895 Alexander Mall, Charlesbury, TX 62075",2025-05-06,Gold,1,12b07ebc-c671-4161-9d8a-3b8110f44864,2024-03-02,824.45,Cancelled,Toys
1512,766,Eric,Diaz,vpatel@example.com,+1 (574)-538-4563,"97895 Alexander Mall, Charlesbury, TX 62075",2025-05-06,Gold,1,3d58bb5d-55d2-4872-85e9-ad40849a6055,2024-08-11,428.74,Pending,Toys
1513,767,Roberto,Lee,adam71@example.net,+1 (374)-907-1041,"83406 Joel Brook Apt. 701, Port Joshua, IA 13767",2024-07-20,Bronze,3,beaf4074-a27a-4039-8e99-720c8e8de83c,2023-10-09,266.73,Pending,Books
1514,767,Roberto,Lee,adam71@example.net,+1 (374)-907-1041,"83406 Joel Brook Apt. 701, Port Joshua, IA 13767",2024-07-20,Bronze,3,c1406421-33fd-45a9-b69c-0d65381510e6,2024-12-21,29.31,Pending,Clothing
1515,768,John,Adams,yrosario@example.net,+1 (377)-496-7915,"3968 Barbara Overpass Apt. 621, Natalieville, NC 78202",2024-08-30,Silver,2,5f64a17b-e561-4155-9769-a8de55e63143,2023-08-19,208.59,Completed,Electronics
1516,768,John,Adams,yrosario@example.net,+1 (377)-496-7915,"3968 Barbara Overpass Apt. 621, Natalieville, NC 78202",2024-08-30,Silver,2,c650fb6b-ab3e-4914-a7a7-a2c302b1731d,2023-05-25,320.92,Pending,Home & Garden
1517,769,Tracey,Duarte,btaylor@example.com,+1 (266)-268-4422,"Unit 4755 Box 4080, DPO AP 09843",2023-06-25,Bronze,3,74af209c-dfcf-4bc1-a8a0-eb1395949ed8,2024-07-31,862.1,Completed,Toys
1518,769,Tracey,Duarte,btaylor@example.com,+1 (266)-268-4422,"Unit 4755 Box 4080, DPO AP 09843",2023-06-25,Bronze,3,39e10506-e926-4e51-b671-87acca1d26d9,2023-05-22,394.32,Pending,Home & Garden
1519,769,Tracey,Duarte,btaylor@example.com,+1 (266)-268-4422,"Unit 4755 Box 4080, DPO AP 09843",2023-06-25,Bronze,3,f1201a76-c034-48bd-a235-f5b29b97ea40,2024-01-02,561.88,Pending,Electronics
1520,769,Tracey,Duarte,btaylor@example.com,+1 (266)-268-4422,"Unit 4755 Box 4080, DPO AP 09843",2023-06-25,Bronze,3,fde4cbe9-001b-44a9-8ec7-2c168112de84,2023-01-29,754.83,Pending,Books
1521,770,Mark,Diaz,martinkimberly@example.org,+1 (227)-676-1530,"3708 Brandon Garden Suite 228, Port Mark, TN 25251",2025-03-22,Silver,2,091497c9-467a-49dd-9cb7-d67b1ad89540,2023-08-04,289.93,Completed,Books
1522,770,Mark,Diaz,martinkimberly@example.org,+1 (227)-676-1530,"3708 Brandon Garden Suite 228, Port Mark, TN 25251",2025-03-22,Silver,2,7aca4987-730e-4896-a877-1e3d0b64c853,2023-01-01,534.63,Pending,Home & Garden
1523,771,Tracy,Morgan,lperez@example.net,+1 (542)-258-1212,"65964 Morris Burg, Hendersonmouth, OR 14239",2025-05-03,Silver,2,cb9ec981-c902-4c60-9c2f-99eac7b06db6,2023-07-12,344.58,Pending,Electronics
1524,771,Tracy,Morgan,lperez@example.net,+1 (542)-258-1212,"65964 Morris Burg, Hendersonmouth, OR 14239",2025-05-03,Silver,2,9883d1a4-29f3-483a-bf5d-159438950ee3,2024-09-06,202.76,Completed,Toys
1525,772,James,Clark,onichols@example.org,+1 (299)-401-5803,"683 Russell Drives, Kristachester, NV 77414",2024-08-24,Silver,2,692ffd75-64f8-4419-aa05-66912df63663,2024-01-25,835.97,Cancelled,Toys
1526,772,James,Clark,onichols@example.org,+1 (299)-401-5803,"683 Russell Drives, Kristachester, NV 77414",2024-08-24,Silver,2,3293c623-976e-4dd0-bd2e-73f345b06f61,2024-11-28,703.28,Cancelled,Clothing
1527,773,Tiffany,Ramos,michael88@example.net,+1 (181)-524-1644,"495 Saunders Ports, South Brendachester, VA 87499",2024-06-25,Gold,1,8b180d00-93a5-4a7b-b441-cb411f88c529,2024-10-15,506.94,Completed,Electronics
1528,774,Evelyn,Tran,ericcooke@example.com,+1 (397)-433-3132,"077 Ellis Curve, Watkinschester, HI 74114",2024-01-27,Bronze,3,ee9f957b-e408-46a6-a9de-baa96d64558a,2024-05-28,202.33,Pending,Home & Garden
1529,774,Evelyn,Tran,ericcooke@example.com,+1 (397)-433-3132,"077 Ellis Curve, Watkinschester, HI 74114",2024-01-27,Bronze,3,f27e1681-58d4-457a-a775-6df25596c612,2023-07-06,37.74,Cancelled,Toys
1530,775,Shaun,Nguyen,kyliehernandez@example.com,+1 (260)-494-5183,"47150 Aguilar Valley Apt. 378, Lake Patrick, IL 47819",2023-07-10,Bronze,3,7b6f1d3c-2148-4140-9b33-d0ca80c85a70,2023-01-22,723.87,Pending,Books
1531,776,Alexander,Hutchinson,zmendoza@example.com,+1 (752)-324-2193,"37909 Rogers Tunnel, North Caitlin, VI 52166",2024-05-29,Bronze,3,5e73cae0-a4cd-4c06-87eb-90cd5c1a89c7,2024-07-31,922.07,Cancelled,Electronics
1532,776,Alexander,Hutchinson,zmendoza@example.com,+1 (752)-324-2193,"37909 Rogers Tunnel, North Caitlin, VI 52166",2024-05-29,Bronze,3,3cc0b67f-d163-4e52-921a-be7ac1d0ca5b,2023-07-05,862.77,Cancelled,Home & Garden
1533,776,Alexander,Hutchinson,zmendoza@example.com,+1 (752)-324-2193,"37909 Rogers Tunnel, North Caitlin, VI 52166",2024-05-29,Bronze,3,e9fbb16b-546a-4006-a192-a110b3795f3c,2023-06-27,295.09,Cancelled,Home & Garden
